Catalog_Number|Album_Detail_ID|Album_Format_ID|Label_Name|Album_Name|Artist_Name|Sell_Price|Buy_Price|In_Stock_Num|Style_ID|Date_Updated|Album_Status_ID|Company_ID|Release_Date|Notch_Column
5942|0|14|Jammy $|Ladies/Gold Mine|LADY SAW & MORGAN HERITAGE/ECHO MINOTT|0.59|0.45|0|0||24|6978||
6076|0|14|Jammy $|Love Is Strange / It's All About You|COLLIN ROACH / KAREN SMITH / ADMIRAL BAILEY|2.60|2.00|0|0||24|6978||
9024|0|14|JCI|Cinco De Mayo (5 Mixes)|SHOOT TO THRILL|1.30|1.00|0|0||24|6978||
10402|0|14|Jcor|Half Good, Half Sinner (4 Mixes - Promo)|O.C.|5.20|4.00|0|0||24|6978||
1201|0|14|Jewel|I Want To Be Ready / He Will Fix It|WALTER HATCHETT|1.30|1.00|0|0||24|6978||
40006|0|14|Jive|I Told Y'all (4 Mixes)|PETEY PABLO|3.25|2.50|0|0||24|6978||
40086|0|14|Jive|U Don't Want That (4 Mixes) Promo|PETEY PABLO|2.60|2.00|0|0||24|6978||
40109|0|14|Jive|Until (3 Mixes)|RAHEEM DE VAUGHN|3.90|3.00|0|0||24|6978||
49516|0|14|Jive|Feelin' Freaky Feat. B2K (4 Mixes) Promo|NICK CANNON|3.25|2.50|0|0||24|6978||
56194|0|14|Jive|Gigolo Feat. R. Kelly (4 Mixes)|NICK CANNON (Promo)|3.90|3.00|0|0||24|6978||
56470|0|14|Jive|Gangsta Sh*t (12")|VIOLATER Feat. G-UNIT|5.20|4.00|0|0||24|6978||
56942|0|14|Jive|I C U (Doin' It) 12"|VIOLATOR Feat A Tribe Called Quest / Erykah Badu|5.20|4.00|0|0||24|6978||
57061|0|14|Jive|Freek-A-Leek (3 Mixes - Promo)|PETEY PABLO|5.20|4.00|0|0||24|6978||
58114|0|14|Jive|F**K It (I Don't Want You Back) 4 Mixes|EAMON|3.90|3.00|0|0||24|6978||
1R|0|14|Jive|Gun Sling Rude Boy (X 3) / Shot The F**k Up (X 3) Promo|MOBB DEEP|5.20|4.00|0|0||24|6978||
6223|0|14|Joe Fraiser|All Cried Out (4 Mixes)|FIONA|2.60|2.00|0|0||24|6978||
6055|0|14|Joe Fraser|Touch Me Baby / Tell Me / Real Love|PAM HALL & FRANKIE PAUL|1.95|1.50|0|0||24|6978||
5689|0|14|Joe Frasier|Call For Peace/Peace Remix|TERROR FABULOUS|0.59|0.45|0|0||24|6978||
5977|0|14|Joe Frasier|TAMLINS - Mr. Sea|RED ROSE - Swing & Dine|1.30|1.00|0|0||24|6978||N
6058|0|14|John John|Wine & Kotch/Hot Gal|LADY SAW/BABY CHAM|0.65|0.50|0|0||24|6978||
6234|0|14|John John|Hands Of Babylon/For You|SANCHEZ|0.65|0.50|0|0||24|6978||
1|0|14|Jump|Time To Sing / Centerfuge (X2)|KENNETH GRAHAM|2.60|2.00|0|0||24|6978||
108|0|14|Jump|Driven To Extinction/Share/Protons|KENNETH GRAHAM|2.60|2.00|0|0||24|6978||
114|0|14|Jump|Back To The Groove (3 Tracks)|JAZ|2.60|2.00|0|0||24|6978||
1456|0|14|JWP|Rappin' Duke (12")|RAPPIN' DUKE|1.95|1.50|0|0||24|6978||
2386|0|14|JWP|From The Heart (12")|GLORIA BARE|1.30|1.00|0|0||24|6978||
1201|0|14|Kapital City|Staus-Quo / Just One More Chance|DONALD BANKS|3.90|3.00|0|0||24|6978||
1989|0|14|Kapitol Sity|Definitely Dope (3 Mixes)|T&A|1.95|1.50|0|0||24|6978||
5|0|14|Kid Dynamite|Time (4 Mixes)|DAJAE|0.65|0.50|0|0||24|6978||
5|0|14|Kid Dynamite|Time (4 Mixes)|DAJAE|1.30|1.00|0|0||24|6978||
16|0|14|Kingston II|Model & Pose|PENNIE IRIE|0.59|0.45|0|0||24|6978||
60|0|14|Kk|Device For Your Soul (X 3) / Stone Joy|SWAINS|1.95|1.50|0|0||24|6978||
201|0|14|Knuckle Head|Sticky People / Mamakossa (Promo)|KONG|5.20|4.00|0|0||24|6978||
1|0|14|Komatsu|Teknobrat Volume 1 - EP (4 Mixes)|TEKNOBRAT|3.90|3.00|0|0||24|6978||
987|0|14|Kult|Everything You Do (Double 12")|LENNY FONTANA Presents Carole Sylvan|3.90|3.00|0|0||24|6978||
24533|0|14|La Face|You Make Me Sick (4 HQ2 Remixes)|PINK  |5.20|4.00|0|0||24|6978||
1|0|14|LC|Wake The Town (12")|SCARE DEM CREW|5.20|4.00|0|0||24|6978||
5|0|14|Leftwing|Grooveline (12")|PETE LORIMER VS HEATWAVE|3.90|3.00|0|0||24|6978||
6|0|14|Leftwing|Now I Can See (12")|MECK|3.90|3.00|0|0||24|6978||
6004|0|14|Lethal|So Hot/Clap Your Hands|DJ S & S|3.90|3.00|0|0||24|6978||
19|0|14|Life|Short Shorts (5 Mixes - Promo)|RAHEEM THE DREAM|1.95|1.50|0|0||24|6978||
79010|0|14|Life|Whoomp! (There It Is) 4 Remixes|TAG TEAM|0.98|0.75|0|0||24|6978||
79014|0|14|Life|Do You Wanna Go Party (4 Mixes)|KAT|2.60|2.00|0|0||24|6978||
79521|0|14|Life|Nobody Rides For Free  (12")|BIGGY SMALLZ|2.60|2.00|0|0||24|6978||
15|0|14|Life Records|125th Street (Mindin' My Bid'ness) 6 Mixes - Promo|KRACKED R.I.B.Z.|2.60|2.00|0|0||24|6978||
2|0|14|Lifting Cars|Just Let Go (3 Mixes)|PETRA & CO|3.90|3.00|0|0||24|6978||
9610|0|14|Limite|Basement Plant / Street / Basement|PROZAK "ZEITLAUT" E.P.|5.20|4.00|0|0||24|6978||N
2004|0|14|Liquid Groove|In His Motion (4 Mixes)|MIZ GISELE|3.90|3.00|0|0||24|6978||
3510|0|14|Liquid Music|Digiguru (4 Mixes)|BROTHERS + SISTERS|2.60|2.00|0|0||24|6978||
1999|0|14|Live|Forget It / Misery|L.O.B. Ft. Busta|1.30|1.00|0|0||24|6978||
391|0|14|London|She Drives Me Crazy (4 Mixes)|FINE YOUNG CANNIBALS|1.30|1.00|0|0||24|6978||
51|0|14|Look At You|People Let Me Down (3 Mixes)|SILE|3.90|3.00|0|0||24|6978||
9022|0|14|Loop|The Bells / Mambo Latino|DJ FAD|3.90|3.00|0|0||24|6978||
955|0|14|Loud|Paper (X 4) / Street People (X 4)|KRAYZIE BONE|5.20|4.00|0|0||24|6978||
1996|0|14|Loud|Can I Get Paid (X 3) / Hard Not To Kill (X 4) |GANGSTA BOO|5.20|4.00|0|0||24|6978||
1998|0|14|Loud|Dollar Bill (X 2) / This Is How We Do (X 2) / I Know What You Want|IKE JACKSON Feat. U.N.I.|3.90|3.00|0|0||24|6978||
4350|0|14|Loud|G.I.T. Live (4 Mixes - Promo)|ILLGOT TEAM (I.G.T.)|5.20|4.00|0|0||24|6978||
4417|0|14|Loud|We Gotta Eat (4 Mixes - Promo)|DA FRANCHISE|3.90|3.00|0|0||24|6978||
4423|0|14|Loud|FoGedAboudDid (4 Mixes - Promo)|JO JO PELLEGRINO|5.20|4.00|0|0||24|6978||
4471|0|14|Loud|How We Roll (4 Mixes - Promo)|BIG PUN|5.20|4.00|0|0||24|6978||
4472|0|14|Loud|Y.B.E. (3 Mixes)|PRODIGY Of Mobb Deep|5.20|4.00|0|0||24|6978||
4474|0|14|Loud|Y'all Don't Know (x 3) / If U A Thug (X 2) / Roll It Up - Promo|KRAYZIE BONE|5.20|4.00|0|0||24|6978||
4504|0|14|Loud|Front 2 Back (3 Mixes) Promo|XZIBIT|5.20|4.00|0|0||24|6978||
4510|0|14|Loud|Love Don't Live (12")|GANGSTA BOO|5.20|4.00|0|0||24|6978||
4530|0|14|Loud|Round 'N Round (4 Mixes - Promo)|YUNG-N|3.90|3.00|0|0||24|6978||
4532|0|14|Loud|Next Generation (3 Mixes - Promo)|VIOLATOR|3.90|3.00|0|0||24|6978||
4537|0|14|Loud|Ooh Nuthin' (X 3) / So High (X 3) Promo|PROJECT PAT|5.20|4.00|0|0||24|6978||
4546|0|14|Loud|Same Block (4 Mixes - Promo)|GANGSTA BOO|5.20|4.00|0|0||24|6978||
4565|0|14|Loud|Let's Ride Out (X 3) / T.O.S.S. (X 2)|SAI & OVA|3.25|2.50|0|0||24|6978||
4566|0|14|Loud|My Lifestyle (3 Mixes - Promo)|FUNKMASTER FLEX|5.20|4.00|0|0||24|6978||
4575|0|14|Loud|Back Clap Remix F. Juvenile (3 Mixes - Promo)|PROJECT PAT|3.90|3.00|0|0||24|6978||
16483|0|14|Loud|Street Music (3 Mixes - Promo)|ILL GOT TEN|3.90|3.00|0|0||24|6978||
16728|0|14|Loud|Hard Time Hustlin' (3 Mixes)|KRAYZIE BONE|5.20|4.00|0|0||24|6978||
54823|0|14|Loud|If They Only Knew (X 3) / Ride If You Like (X 3) Promo|KRAYZIE BONE|5.20|4.00|0|0||24|6978||
56834|0|14|Loud|Monster (5 Mixes - Promo)|REMY MA|3.90|3.00|0|0||24|6978||
56839|0|14|Loud|Get Away (3 Mixes - Promo)|MOBB DEEP|5.20|4.00|0|0||24|6978||
58817|0|14|Loud|Back In The Game (Ron Isley) 4 Mixes|WU-TANG CLAN|5.20|4.00|0|0||24|6978||
59044|0|14|Loud|U See It (6 Mixes - Promo)|LIL' FLIP|5.20|4.00|0|0||24|6978||
79599|0|14|Loud|Put Your Hands Up (3 Mixes - Promo)|VIOLATOR Feat. LL Cool J|5.20|4.00|0|0||24|6978||
79738|0|14|Loud|Back In The Game (4 Mixes - Promo)|WU-TANG CLAN (Ron Isley)|3.90|3.00|0|0||24|6978||
4510P|0|14|Loud|Love Don't Live (12" - Promo)|GANGSTA BOO|5.20|4.00|0|0||24|6978||
19011|0|14|Love n' Hemp|Ain't Tryin To Hear It (4 Mixes)|2PM|3.90|3.00|0|0||24|6978||N
167000|0|14|Luther Campbell|Scarred (X 3) / Uncle Luke's Mega Mix|LUKE|5.20|4.00|0|0||24|6978||
167001|0|14|Luther Campbell|Bounce To Da Beat (5 Mixes)|LUKE|5.20|4.00|0|0||24|6978||
105|0|14|M & M Records|Don't Stop / The King|PETE WILCOX|5.20|4.00|0|0||24|6978||
6815|0|14|M.I.L.|Bang Bang The Mixes (6 Mixes)|AFRO CUBAN BAND|3.90|3.00|0|0||24|6978||
1|0|14|Mace|3 Some (6 Mixes)|J-LOVE & MASTA ACE|3.90|3.00|0|0||24|6978||
2|0|14|Mad House|Vitamin S / Regular / Dick / Dude / Fiesta|FIESTA - Baby Cham / Ms. Thing / Beenie Man|5.85|4.50|0|0||24|6978||
12415|0|14|Magnum|Short Change (4 Mixes)|STRAIGHT UP|5.20|4.00|0|0||24|6978||N
5993|0|14|Main Street|In & Out / Skettle Concerto|GENERAL DEGREE / BUCCANEER|1.95|1.50|0|0||24|6978||
1002|0|14|Man Network|Gotta Live Together (5 Mixes)|JOHN PAYNE|2.60|2.00|0|0||24|6978||
1001|0|14|Mantra Vibes|Desert Rain (2 Records)|X FACTOR|5.20|4.00|0|0||24|6978||
4254|0|14|Maverick|Why Can't We (4 Mixes)|DALVIN DeGRATE|1.95|1.50|0|0||24|6978||
44923|0|14|Maverick|Music (4 Mixes)|MADONNA|5.20|4.00|0|0||24|6978||N
44924|0|14|Maverick|Music (4 Mixes-Calderone Mix)|MADONNA|3.90|3.00|0|0||24|6978||
2048|0|14|Max Music|Get Funky (4 Mixes)|CIRCUIT BOY|1.30|1.00|0|0||24|6978||
2055|0|14|Max Music|Stay With Me Tonight (6 Mixes)|LANGUAGE OF RHYTHM|1.30|1.00|0|0||24|6978||
2072|0|14|Max Music|Torn (12")|SUITE|1.30|1.00|0|0||24|6978||
2083|0|14|Max Music|Latinexpress (3 Mixes)|SOUL MAKOSSA  |2.60|2.00|0|0||24|6978||
2017|0|14|Maxi|Luvstuff (6 Mixes)|SAGAT|5.20|4.00|0|0||24|6978||N
2020|0|14|Maxi|The Gotta Have EP (6 Mixes)|BUCHWILD|3.90|3.00|0|0||24|6978||N
2041|0|14|Maxi|Shame, Shame, Shame (12")|MISS "LADY" BUNNY|5.20|4.00|0|0||24|6978||N
3004|0|14|Maxi|Off Da Head (6 Mixes)|BLVD BOYZ|5.20|4.00|0|0||24|6978||N
3005|0|14|Maxi|Freak To The Flow / Georgia / Check It / 1,2 / Slow Flow|BEGGIN BILLY BEATS|5.20|4.00|0|0||24|6978||N
3010|0|14|Maxi|Stop Schemin' (X 2) / Kick Facts (X 2)|BROTHERS OF THE MIND|5.20|4.00|0|0||24|6978||N
12|0|14|MCA|Lover's Groove (3 Mixes - Clear Vinyl)|IMMATURE|3.90|3.00|0|0||24|6978||
3826|0|14|MCA|Twice (7 Mixes)|SPARKLE|1.30|1.00|0|0||24|6978||
4019|0|14|MCA|Reach (3 Mixes)|PATTI AUSTIN|1.30|1.00|0|0||24|6978||N
13753|0|14|MCA|Too Many Tears, Too Many Times (X 3) / Time Will (X 3)|PATTI LaBELLE|3.90|3.00|0|0||24|6978||
13815|0|14|MCA|Wiz (4 Mixes - Promo)|WIZ DINERO|3.90|3.00|0|0||24|6978||
15120|0|14|MCA|I See Right Through You (4 Mixes)|DJ ENCORE Feat Engelina|2.60|2.00|0|0||24|6978||
25543|0|14|MCA|Let's Ride (4 Mixes)|O'JAYS|3.90|3.00|0|0||24|6978||
55160|0|14|MCA|Please Don't Go (X 2) / We Got It|IMMATURE|3.90|3.00|0|0||24|6978||
55708|0|14|MCA|Give Me You/Let No Man Put Asunder (4 Mixes)|MARY J. BLIGE|0.65|0.50|0|0||24|6978||
155677|0|14|MCA|When U Think About Me (3 Mixes)|VOICE V|1.95|1.50|0|0||24|6978||
155698|0|14|MCA|Get Naked (X 2) / Hypocritical|METHODS OF MAYHEM|5.20|4.00|0|0||24|6978||
155725|0|14|MCA|Separated (4 Mixes)|AVANT|2.60|2.00|0|0||24|6978||
155730|0|14|MCA|Whut Part Of The Game? (3 Mixes)|KILLAH PRIEST (Ras Kaas)|0.65|0.50|0|0||24|6978||
155740|0|14|MCA|Too Many Tears, Too Many Times (X 3 / Time Will (X 3)|PATTI LABELLE|1.30|1.00|0|0||24|6978||
155755|0|14|MCA|Project Dreamz / Da Durty|FIELD MAN|1.30|1.00|0|0||24|6978||
155764|0|14|MCA|Thin Line (X 3) / Lava (X 3)|DICE RAW|3.90|3.00|0|0||24|6978||
155820|0|14|MCA|Angel (3 Mixes)|SHAGGY|5.20|4.00|0|0||24|6978||
155826|0|14|MCA|Golden Boys (4 Mixes)|RES|1.30|1.00|0|0||24|6978||
155852|0|14|MCA|Mami U Know U Got It (X 3) / World Wide Nigga (X 3)|NUCCI REY O|3.90|3.00|0|0||24|6978||
155855|0|14|MCA|Baller (4 Mixes)|RICHARD BURTON Feat RUFF ENDZ|1.30|1.00|0|0||24|6978||
155929|0|14|MCA|No More Drama (5 Remixes) |MARY J BLIGE|2.60|2.00|0|0||24|6978||
155955|0|14|MCA|Secret Remixes (8 Mixes)|LUIS FONSI (2 Records)|1.30|1.00|0|0||24|6978||
155961|0|14|MCA|They-Say Vision (4 Mixes)|RES|1.30|1.00|0|0||24|6978||
561730|0|14|MCA|Lady (Hear Me Tonight) 12"|MODJO|3.90|3.00|0|0||24|6978||
587077|0|14|MCA|Chillin' (4 Mixes)|MODJO|3.90|3.00|0|0||24|6978||
587114|0|14|MCA|Chillin' (4 Mixes)|MODJO|1.30|1.00|0|0||24|6978||
7820|0|14|Mecca|For "A" List DJ's Only (4 Mixes)|BRANDY MOSS-SCOTT|3.90|3.00|0|0||24|6978||
574447|0|14|Mercury Beats|Welcome To Earth (4 Mixes)|NOVA|5.20|4.00|0|0||24|6978||N
1|0|14|MHM|Nice Rod, Ne'Ne!: Funky Bus / White People / Can People Dance|JONE'NE, J-ROD & PAT NICE|3.90|3.00|0|0||24|6978||
2|0|14|Mi Casa|Sax Man (3 Mixes)|WISEMEN|3.90|3.00|0|0||24|6978||
3|0|14|Miadreamworld|Dream Girl Part 2 (4 Mixes) Dreamcatcher|MIA|1.30|1.00|0|0||24|6978||
101|0|14|MiaSound|You Set Me On Fire (12")|2WICE|6.50|5.00|0|0||24|6978||
1|0|14|Midas Touch|G-String / Chance / What U Want / What Would U Do|CLUB KINGS|5.20|4.00|0|0||24|6978||
23|0|14|Midnight Music|That Little Girl / Lemon Drops / King Leech / Resolutions Crack|UNDERLINGS|0.65|0.50|0|0||24|6978||
1|0|14|Mighty|Just Because / Shaqueen Blues|SHAQUEEN|1.30|1.00|0|0||24|6978||
3|0|14|Mindshift|Jack One / Shakedown / Dimensional|TROUBLE2|5.20|4.00|0|0||24|6978||
2021|0|14|Miracle Records|Light My (House) Fire (4 Mixes)|JESSE SAUNDERS|5.20|4.00|0|0||24|6978||N
5000|0|14|Miracle Records|F*uck W*ork (X 2) / Undaworld (X 2)|UNDAWORLD|5.20|4.00|0|0||24|6978||N
6|0|14|MLK|Her Song - Her Version / Her Song / Beneath|ZAPOLOGY|3.90|3.00|0|0||24|6978||
10959|0|14|M-Low|Crime (12")|MASTERS OF CEREMONY|3.90|3.00|0|0||24|6978||
7917|0|14|Mo' Family|Kick It To The Curb (4 Mixes)|2ND VERSE|1.30|1.00|0|0||24|6978||
607|0|14|Montage|My World Is Empty Without You (12")|YVONNE BROWN|3.90|3.00|0|0||24|6978||
55308|0|14|Moonshine|I Can See Clearly (X 3) / Brightapella|BLESS THIS HOUSE|3.90|3.00|0|0||24|6978||
82001|0|14|Moonshine|Marrying Janie (Original / Smitty & Davenport Remix)|EAST COAST BOOGIEMAN|0.65|0.50|0|0||24|6978||
82003|0|14|Moonshine|Malfunktion (Original / Dub Mix)|POUND BOYS vs. THE FLOORFILLERZ|0.65|0.50|0|0||24|6978||
82004|0|14|Moonshine|Gimmie That Funk (Original / Gimmie It Harder Mix)|DJ ENRIE & GEORGE CENTENO|0.65|0.50|0|0||24|6978||
82005|0|14|Moonshine|Funk The D (Floorfillerz Dub / DJ Nique Remix)|N.S.D. PROJECT|0.65|0.50|0|0||24|6978||
82007|0|14|Moonshine|Sandy Hot Pants (Original /Monkey Bars Remix)|SMITTY & DAVENPORT|0.65|0.50|0|0||24|6978||
82008|0|14|Moonshine|Backstabber (Chiropractor Mix / Beat Beat Beat Mix)|DJ FEELGOOD|0.65|0.50|0|0||24|6978||
82009|0|14|Moonshine|High Heat (Original / Disko Kidz Speaker Smasher Mix)|FULL TILT|0.65|0.50|0|0||24|6978||
82010|0|14|Moonshine|Cash Cow (Original Dub / Cloverfunk Mix)|MONKEY BARS|0.65|0.50|0|0||24|6978||
82011|0|14|Moonshine|FX (Original / Hot Hands Remix)|DAVID GARCIA & JAY WALKER|0.65|0.50|0|0||24|6978||
82013|0|14|Moonshine|Ciudad De La Luz (Orig. / David Coleman & Sen-Sei Dub)|HIGH SPIES|0.65|0.50|0|0||24|6978||
82014|0|14|Moonshine|Sexual Soul (Original / Dave Armstrong Remix)|ANGEL ALANIS & REES URBAN|0.65|0.50|0|0||24|6978||
82015|0|14|Moonshine|Bass On You / Gotta Get Down|SMITTY & DAVENPORT|0.65|0.50|0|0||24|6978||
82016|0|14|Moonshine|Turn The Lights Out (Original / Cut Tha Power Dub)|DJ FEELGOOD|0.65|0.50|0|0||24|6978||
83001|0|14|Moonshine|The Demons / The Bullet|ODEED vs. BIONIC|0.65|0.50|0|0||24|6978||
83002|0|14|Moonshine|Lift Off / Ah Yeah|RIBS|0.65|0.50|0|0||24|6978||
83005|0|14|Moonshine|Hit The Decks / Unbreakable|CIRRUS|0.65|0.50|0|0||24|6978||
83006|0|14|Moonshine|Fury (Original / Mr. Breaker & The Technician Mix)|BABY ANNE|0.65|0.50|0|0||24|6978||
83011|0|14|Moonshine|Dangerous (Original / Dub Species Remix)|TRONA|0.65|0.50|0|0||24|6978||
83013|0|14|Moonshine|7th & Broadway (Original / Bassplugger Remix)|ODEED  |0.65|0.50|0|0||24|6978||
83014|0|14|Moonshine|Rhythm Man / Insanity|TRONA|0.65|0.50|0|0||24|6978||
84001|0|14|Moonshine|Night Fever (Original / Christpher Lawrence Remix)|MILE HIGH|0.65|0.50|0|0||24|6978||
84002|0|14|Moonshine|Mind Eraser (Original / Dub Mix)|CHRISTOPHER LAWRENCE|0.65|0.50|0|0||24|6978||
84003|0|14|Moonshine|Progress (Original / London Pub Mix)|LP|0.65|0.50|0|0||24|6978||
84005|0|14|Moonshine|Sweet Drops (Original / Grant Plant Remix)|JOY|0.65|0.50|0|0||24|6978||
84006|0|14|Moonshine|What Happens (Club Mix / Full Vocal)|SLYDER|0.65|0.50|0|0||24|6978||
84007|0|14|Moonshine|Cookie Fortune (Original / Active8 Mix)|TONIA|0.65|0.50|0|0||24|6978||
84009|0|14|Moonshine|I Believe In You (Main Mix / Dub)|NTC Featuring JULIE HARRINGTON|0.65|0.50|0|0||24|6978||
84010|0|14|Moonshine|Drop (Light Phase Mix / Project Argo Mix)|LP|0.65|0.50|0|0||24|6978||
84011|0|14|Moonshine|Bent Revolution / Do U Feel|DRE STORTION|0.65|0.50|0|0||24|6978||
84012|0|14|Moonshine|October's Child (Original / Dub)|CHRISTOPHER LAWRENCE|0.65|0.50|0|0||24|6978||
84013|0|14|Moonshine|There Is Hope (Original / D:Fuse Remix)|NATHAN PROFITT|0.65|0.50|0|0||24|6978||
84015|0|14|Moonshine|The Zone (Original / Dave Aude Mix)|EXTENSION 119|0.65|0.50|0|0||24|6978||
85500|0|14|Moonshine|The Furvert E.P.|STEPDISK|0.65|0.50|0|0||24|6978||
85501|0|14|Moonshine|Rhythm Culture E.P.|SUPERSOUL|0.65|0.50|0|0||24|6978||
85502|0|14|Moonshine|Indian Summer / Liftoff|DANNY SABER|0.65|0.50|0|0||24|6978||
85503|0|14|Moonshine|Time Traveller E.P.|SPIRIT FIRECHILD|0.65|0.50|0|0||24|6978||
85504|0|14|Moonshine|The California E.P.|DARWIN CHAMBER Presents: GHETTOELECTRO|0.65|0.50|0|0||24|6978||
85505|0|14|Moonshine|The Odyssey E.P.|ODYSSEY|0.65|0.50|0|0||24|6978||
85507|0|14|Moonshine|Botanical Blipz E.P.|SUPERSOUL|0.65|0.50|0|0||24|6978||
85508|0|14|Moonshine|The Bay Area M.U.D. E.P.|DARWIN CHAMBER Presents: GHETTOELECTRO|0.65|0.50|0|0||24|6978||
85509|0|14|Moonshine|Space Lounge E.P.|DJ SNOW|0.65|0.50|0|0||24|6978||
85510|0|14|Moonshine|Flibberty Jib / Wrinkly|LORD RUNNINGCLAM|0.65|0.50|0|0||24|6978||
85511|0|14|Moonshine|Fear E.P.|CONTROL-X|0.65|0.50|0|0||24|6978||
85513|0|14|Moonshine|Rollin' A Hard Six / Full Moon|HYDROPHONIX|0.65|0.50|0|0||24|6978||
88414|0|14|Moonshine|My Love (4 Mixes)|KELLEE|0.65|0.50|0|0||24|6978||
88425|0|14|Moonshine|Lift Me (4 Mixes)|EDEN Feat. Callaghan|0.65|0.50|0|0||24|6978||
88428|0|14|Moonshine|My Love '96 (4 Mixes)|KELLEE|0.65|0.50|0|0||24|6978||
88430|0|14|Moonshine|Stop / Go|D'STILL'D|0.65|0.50|0|0||24|6978||
88431|0|14|Moonshine|Celebrate - The Remixes|ELLI MAC|0.65|0.50|0|0||24|6978||
88432|0|14|Moonshine|De La Casa (4 Mixes)|E.K.O. (Electrical Knock Out)|0.65|0.50|0|0||24|6978||
88433|0|14|Moonshine|Paradise (4 Mixes)|GYPSY QUEENS|0.65|0.50|0|0||24|6978||
88434|0|14|Moonshine|Majick (3 Mixes)|KEOKI|0.65|0.50|0|0||24|6978||
88437|0|14|Moonshine|Gonna Make It (4 Mixes)|STATESIDE|0.65|0.50|0|0||24|6978||
88438|0|14|Moonshine|This Man (3 Mixes)|KELLEE|0.65|0.50|0|0||24|6978||
88441|0|14|Moonshine|Majick (3 Remixes)|KEOKI|0.65|0.50|0|0||24|6978||
88447|0|14|Moonshine|Drop The Break (4 Mixes)|CIRRUS|0.65|0.50|0|0||24|6978||
88448|0|14|Moonshine|Me (4 Mixes)|KEOKI|0.65|0.50|0|0||24|6978||
88454|0|14|Moonshine|Back On A Mission (4 Mixes)|CIRRUS|0.65|0.50|0|0||24|6978||
88455|0|14|Moonshine|That Zipper Track (3 Mixes)|DJ DAN Presents NEEDLE DAMAGE|0.65|0.50|0|0||24|6978||
88457|0|14|Moonshine|Stop & Panic (Original / DJ Dan Remix)|CIRRUS|0.65|0.50|0|0||24|6978||
88461|0|14|Moonshine|That Zipper Track (Remixes)|DJ DAN Presents NEEDLE DAMAGE|0.65|0.50|0|0||24|6978||
88463|0|14|Moonshine|Raver's Damnation (4 Mixes)|OMAR SANTANA|0.65|0.50|0|0||24|6978||
88464|0|14|Moonshine|I Am The Freshmaka (Single w / Remixes)|FRESHMAKA|0.65|0.50|0|0||24|6978||
88470|0|14|Moonshine|Freebase (Original / Storm Remix / Dave Aude Remix)|TALL PAUL|0.65|0.50|0|0||24|6978||
88473|0|14|Moonshine|That Zipper Track (2001 Remixes)|DJ DAN Presents NEEDLE DAMAGE|0.65|0.50|0|0||24|6978||
88476|0|14|Moonshine|Bodyshock (Original / D:Fuse's Transelectro Remix)|D:FUSE|0.65|0.50|0|0||24|6978||
88479|0|14|Moonshine|Fall Into Me (Original / DJ Icey Remix)|MICRO|0.65|0.50|0|0||24|6978||
88481|0|14|Moonshine|Straight Laid Out (Original / DJ Feelgood Remix)|CIRRUS|0.65|0.50|0|0||24|6978||
88487|0|14|Moonshine|Desire (29 Palms Remix / Burns' Dirty F*cker Remix)|GUSGUS|0.65|0.50|0|0||24|6978||
1|0|14|Motown|Bang Ta Dis (4 Mixes)|BENZINO|1.30|1.00|0|0||24|6978||
366|0|14|Motown|Master Blaster (X 4)|STEPHEN MARLEY|1.30|1.00|0|0||24|6978||
2196|0|14|Motown|Let Me (6 Mixes)|MELANIE DURRANT|3.90|3.00|0|0||24|6978||
2216|0|14|Motown|And? (X 3) / Can't Even See It / Hit Of Me / 'Round Here|DINA RARE|3.90|3.00|0|0||24|6978||
6772|0|14|Motown|Gotta Leave (5 Mixes)|702 (Missy "Misdemeanor" Elliott)|0.65|0.50|0|0||24|6978||
13785|0|14|Motown|Conversations With Queen (2 LP's - Promo)|QUEEN PEN|3.90|3.00|0|0||24|6978||
13805|0|14|Motown|Bowz Up / Grind It Out / Space High|9.17 FAMILY|3.90|3.00|0|0||24|6978||
15026|0|14|Motown|Woof (3 Mixes)/I Know You Wanna (3 Mixes)|PROPHET JONES|1.95|1.50|0|0||24|6978||
15066|0|14|Motown|Still Searchin (X 3) / More Justice (X 2) / It Was Written (X 2)|DAMIAN "JR. GONG" MARLEY|5.20|4.00|0|0||24|6978||
15104|0|14|Motown|QP Walks (4 Mixes)|QUEEN PEN|1.30|1.00|0|0||24|6978||
15177|0|14|Motown|Get This Poppin (4 Mixes)|TRAV|3.90|3.00|0|0||24|6978||
15207|0|14|Motown|Country Boy (x 4) / Cheifaz (X 3)|9.17 FAMILY|2.60|2.00|0|0||24|6978||
15262|0|14|Motown|That's What's Up (4 Mixes)|RON J|2.60|2.00|0|0||24|6978||
15262|0|14|Motown|That's What's Up (4 Mixes)|RON J Feat Trav|3.90|3.00|0|0||24|6978||
15264|0|14|Motown|Boottee (X 2) / Bang Ta Dis (X 4)|BENZINO|3.90|3.00|0|0||24|6978||
15315|0|14|Motown|Brown Skin "Mega Mixes" (6 Mixes)|INDIA.ARIE|2.60|2.00|0|0||24|6978||
15338|0|14|Motown|Extended Family F/ MOP (4 Mixes)|JOURNALIST|5.20|4.00|0|0||24|6978||
15474|0|14|Motown|Hush Lil' Lady (4 Mixes)|COREY Feat Lil' Romeo|1.30|1.00|0|0||24|6978||
15625|0|14|Motown|Take A Message (5 Mixes)|REMY SHAND|1.30|1.00|0|0||24|6978||
